9491,Experiencing Father's Embrace,Jack Frost,NonePublisher,NoneYear,NonePlacementId
9493,A Time to Embrace: Same-Gender Relationships in Religion  Law  and Politics,William Stacy Johnson,NonePublisher,NoneYear,NonePlacementId
9497,Memory's Embrace (Corbins  #3),Linda Lael Miller,NonePublisher,NoneYear,NonePlacementId
9498,Beauty: The Invisible Embrace,John O'Donohue,NonePublisher,NoneYear,NonePlacementId
9501,Embrace,Mark Behr,NonePublisher,NoneYear,NonePlacementId
9503,Saving Fish from Drowning,Amy Tan,NonePublisher,NoneYear,NonePlacementId
9506,Un Lugar Llamado Nada,Amy Tan-Claudia Conde,NonePublisher,NoneYear,NonePlacementId
9507,Virginia Woolf: An Inner Life,Julia Briggs,NonePublisher,NoneYear,NonePlacementId
9512,Measure for Measure,William Shakespeare,NonePublisher,NoneYear,NonePlacementId
9515,Henry Adams and the Making of America,Garry Wills,NonePublisher,NoneYear,NonePlacementId
9516,Persepolis: The Story of a Childhood (Persepolis  #1),Marjane Satrapi-Mattias Ripa,NonePublisher,NoneYear,NonePlacementId
9517,Persepolis 2: The Story of a Return (Persepolis  #2),Marjane Satrapi-Anjali Singh,NonePublisher,NoneYear,NonePlacementId
9521,Persepolis  Volume 3,Marjane Satrapi,NonePublisher,NoneYear,NonePlacementId
9522,Persepolis  Volume 1,Marjane Satrapi,NonePublisher,NoneYear,NonePlacementId
9524,Persépolis 2 (Em Portuguese do Brasil),Marjane Satrapi,NonePublisher,NoneYear,NonePlacementId
9525,Chicken with Plums,Marjane Satrapi,NonePublisher,NoneYear,NonePlacementId
9526,Embroideries,Marjane Satrapi-Anjali Singh,NonePublisher,NoneYear,NonePlacementId
9529,The Shadow of the Wind (The Cemetery of Forgotten Books  #1),Carlos Ruiz Zafón-Lucia Graves,NonePublisher,NoneYear,NonePlacementId
9530,Shadow Divers,Robert Kurson,NonePublisher,NoneYear,NonePlacementId
9531,Peter and the Shadow Thieves (Peter and the Starcatchers  #2),Dave Barry-Ridley Pearson-Greg Call,NonePublisher,NoneYear,NonePlacementId
9532,Ender's Shadow (The Shadow Series  #1),Orson Scott Card,NonePublisher,NoneYear,NonePlacementId
9533,The Poe Shadow,Matthew Pearl,NonePublisher,NoneYear,NonePlacementId
9534,Shadow of the Hegemon (The Shadow Series  #2),Orson Scott Card,NonePublisher,NoneYear,NonePlacementId
9538,Shadow Dance (Buchanan-Renard  #6),Julie Garwood,NonePublisher,NoneYear,NonePlacementId
9539,The Shadow Rising (Wheel of Time  #4),Robert Jordan,NonePublisher,NoneYear,NonePlacementId
9540,The Shadow Party: How George Soros  Hillary Clinton  and Sixties Radicals Seized Control of the Democratic Party,David Horowitz-Richard Poe,NonePublisher,NoneYear,NonePlacementId
9542,Cast in Shadow (Chronicles of Elantra  #1),Michelle Sagara-Michelle Sagara West,NonePublisher,NoneYear,NonePlacementId
9544,Owning Your Own Shadow: Understanding the Dark Side of the Psyche,Robert A. Johnson,NonePublisher,NoneYear,NonePlacementId
9549,Shadows of the Empire (Star Wars),Steve Perry,NonePublisher,NoneYear,NonePlacementId
9550,In Praise of Shadows,Jun'ichirō Tanizaki-Thomas J. Harper-Edward G. Seidensticker,NonePublisher,NoneYear,NonePlacementId
9551,Shadow of the Almighty: The Life and Testament of Jim Elliot,Elisabeth Elliot,NonePublisher,NoneYear,NonePlacementId
9553,Shadow Game (GhostWalkers  #1),Christine Feehan,NonePublisher,NoneYear,NonePlacementId
9556,The Elephant Vanishes,Haruki Murakami-Alfred Birnbaum-Jay Rubin,NonePublisher,NoneYear,NonePlacementId
9557,Sputnik Sweetheart,Haruki Murakami-Philip Gabriel,NonePublisher,NoneYear,NonePlacementId
9558,Back to Wando Passo,David     Payne,NonePublisher,NoneYear,NonePlacementId
9565,Confessions of a Taoist on Wall Street,David     Payne,NonePublisher,NoneYear,NonePlacementId
9566,Still Life with Woodpecker,Tom Robbins,NonePublisher,NoneYear,NonePlacementId
9567,Half Asleep in Frog Pajamas,Tom Robbins,NonePublisher,NoneYear,NonePlacementId
9571,Fierce Invalids Home from Hot Climates,Tom Robbins,NonePublisher,NoneYear,NonePlacementId
9575,Salomes Siebter Schleier,Tom Robbins,NonePublisher,NoneYear,NonePlacementId
9577,PanAroma: Jitterbug Perfume,Tom Robbins-Nikolaus Hansen,NonePublisher,NoneYear,NonePlacementId
9582,Ein Platz für Hot Dogs: Another Roadside Attraction,Tom Robbins-Pociao-Roberto de Hollanda,NonePublisher,NoneYear,NonePlacementId
9585,Halbschlaf im Froschpyjama,Tom Robbins-Pociao-Walter Hartmann,NonePublisher,NoneYear,NonePlacementId
9589,Hocus Pocus,Kurt Vonnegut,NonePublisher,NoneYear,NonePlacementId
9590,God Bless You  Mr. Rosewater,Kurt Vonnegut,NonePublisher,NoneYear,NonePlacementId
9591,Wampeters  Foma and Granfalloons,Kurt Vonnegut,NonePublisher,NoneYear,NonePlacementId
9592,Mother Night,Kurt Vonnegut,NonePublisher,NoneYear,NonePlacementId
9593,Galápagos,Kurt Vonnegut,NonePublisher,NoneYear,NonePlacementId
9594,Timequake,Kurt Vonnegut,NonePublisher,NoneYear,NonePlacementId
9595,Slapstick  or Lonesome No More!,Kurt Vonnegut,NonePublisher,NoneYear,NonePlacementId
9597,Player Piano,Kurt Vonnegut,NonePublisher,NoneYear,NonePlacementId
9598,Deadeye Dick,Kurt Vonnegut,NonePublisher,NoneYear,NonePlacementId
9599,Like Shaking Hands with God: A Conversation About Writing,Kurt Vonnegut-Lee Stringer,NonePublisher,NoneYear,NonePlacementId
9601,Bluebeard,Kurt Vonnegut,NonePublisher,NoneYear,NonePlacementId
9602,Palm Sunday: An Autobiographical Collage,Kurt Vonnegut,NonePublisher,NoneYear,NonePlacementId
9603,Sun  Moon  Star,Kurt Vonnegut-Ivan Chermayeff,NonePublisher,NoneYear,NonePlacementId
9605,Cat's Cradle/God Bless You Mr. Rosewater/Breakfast of Champions,Kurt Vonnegut,NonePublisher,NoneYear,NonePlacementId
9607,Palm Sunday/Welcome to the Monkeyhouse,Kurt Vonnegut,NonePublisher,NoneYear,NonePlacementId
9617,A Man Without A Country,Kurt Vonnegut-Daniel Simon,NonePublisher,NoneYear,NonePlacementId
9619,Bradbury Stories: 100 of His Most Celebrated Tales,Ray Bradbury,NonePublisher,NoneYear,NonePlacementId
9620,Farewell Summer,Ray Bradbury,NonePublisher,NoneYear,NonePlacementId
9621,The Stories of Ray Bradbury Volume 2,Ray Bradbury,NonePublisher,NoneYear,NonePlacementId
9622,Classic Stories 1: The Golden Apples of the Sun/R is for Rocket,Ray Bradbury,NonePublisher,NoneYear,NonePlacementId
9623,Dandelion Wine,Ray Bradbury,NonePublisher,NoneYear,NonePlacementId
9626,The Homecoming,Ray Bradbury-Dave McKean,NonePublisher,NoneYear,NonePlacementId
9627,The Illustrated Man,Ray Bradbury,NonePublisher,NoneYear,NonePlacementId
9629,Zen in the Art of Writing: Essays on Creativity,Ray Bradbury,NonePublisher,NoneYear,NonePlacementId
9631,Something Wicked This Way Comes & A Sound of Thunder,Ray Bradbury-Stefan Rudnicki,NonePublisher,NoneYear,NonePlacementId
9632,Switch on the Night,Ray Bradbury-Leo Dillon-Diane Dillon,NonePublisher,NoneYear,NonePlacementId
9633,The Best of Ray Bradbury,Ray Bradbury-Dave Gibbons-Richard Corben-Mike Mignola,NonePublisher,NoneYear,NonePlacementId
9634,From the Dust Returned,Ray Bradbury,NonePublisher,NoneYear,NonePlacementId
9635,The Bradbury Chronicles: The Life of Ray Bradbury,Sam Weller,NonePublisher,NoneYear,NonePlacementId
9638,The Cat's Pajamas,Ray Bradbury,NonePublisher,NoneYear,NonePlacementId
9639,Essays,George Orwell-John Carey,NonePublisher,NoneYear,NonePlacementId
9640,A Collection of Essays,George Orwell,NonePublisher,NoneYear,NonePlacementId
9641,Down And Out In Paris And London,George Orwell,NonePublisher,NoneYear,NonePlacementId
9644,Why I Write,George Orwell,NonePublisher,NoneYear,NonePlacementId
9646,Homage to Catalonia,George Orwell-Lionel Trilling,NonePublisher,NoneYear,NonePlacementId
9648,Keep the Aspidistra Flying,George Orwell,NonePublisher,NoneYear,NonePlacementId
9652,The Orwell Reader: Fiction  Essays  and Reportage,George Orwell-Richard H. Rovere,NonePublisher,NoneYear,NonePlacementId
9653,If on a Winter's Night a Traveler,Italo Calvino-William Weaver-Peter Washington,NonePublisher,NoneYear,NonePlacementId
9654,Fear of Flying,Erica Jong,NonePublisher,NoneYear,NonePlacementId
9657,Parachutes & Kisses,Erica Jong,NonePublisher,NoneYear,NonePlacementId
9659,Fear of Fifty: A Midlife Memoir,Erica Jong,NonePublisher,NoneYear,NonePlacementId
9660,How to Save Your Own Life: An Isadora Wing Novel,Erica Jong-Anthony Burgess,NonePublisher,NoneYear,NonePlacementId
9666,Any Woman's Blues,Erica Jong,NonePublisher,NoneYear,NonePlacementId
9669,What Do Women Want?: Essays by Erica Jong,Erica Jong,NonePublisher,NoneYear,NonePlacementId
9677,Fanny: Being the True History of the Adventures of Fanny Hackabout-Jones,Erica Jong,NonePublisher,NoneYear,NonePlacementId
9681,Serenissima aka Shylock's Daughter,Erica Jong,NonePublisher,NoneYear,NonePlacementId
9696,Dogeaters,Jessica Hagedorn,NonePublisher,NoneYear,NonePlacementId
9699,Crescent Moon  Vol. 6 (Crescent Moon #6),Haruko Iida,NonePublisher,NoneYear,NonePlacementId
9704,Crescent and Star: Turkey Between Two Worlds,Stephen Kinzer,NonePublisher,NoneYear,NonePlacementId
9712,Love in the Time of Cholera,Gabriel García Márquez-Edith Grossman,NonePublisher,NoneYear,NonePlacementId
9713,El amor en los tiempos del cólera,Gabriel García Márquez,NonePublisher,NoneYear,NonePlacementId
9714,Gabriel Garcia Marquez's Love in the Time of Cholera: A Reader's Guide,Thomas Fahy,NonePublisher,NoneYear,NonePlacementId
9717,The Unbearable Lightness of Being,Milan Kundera-Michael Henry Heim,NonePublisher,NoneYear,NonePlacementId
9723,Obasan,Joy Kogawa,NonePublisher,NoneYear,NonePlacementId
9735,Ender's Game Boxed Set: Ender's Game  Ender's Shadow  Shadow of the Hegemon,Orson Scott Card,NonePublisher,NoneYear,NonePlacementId
9737,Ender's Game (Ender's Saga  #1),Orson Scott Card,NonePublisher,NoneYear,NonePlacementId
9739,Speaker for the Dead (Ender's Saga  #2),Orson Scott Card,NonePublisher,NoneYear,NonePlacementId
9740,Ender's Game (Ender's Saga  #1),Orson Scott Card,NonePublisher,NoneYear,NonePlacementId
9742,The Audacity of Hope: Thoughts on Reclaiming the American Dream,Barack Obama,NonePublisher,NoneYear,NonePlacementId
9754,The Art of War,Mao Zedong,NonePublisher,NoneYear,NonePlacementId
9755,Oracle Bones: A Journey Between China's Past and Present,Peter Hessler,NonePublisher,NoneYear,NonePlacementId
9763,Wild Swans: Three Daughters of China,Jung Chang,NonePublisher,NoneYear,NonePlacementId
9764,Wild Swan (Wild Swan Trilogy  #1),Celeste De Blasis,NonePublisher,NoneYear,NonePlacementId
9767,The Wild Swans,Peg Kerr,NonePublisher,NoneYear,NonePlacementId
9771,An Ordinary Person's Guide to Empire,Arundhati Roy,NonePublisher,NoneYear,NonePlacementId
9777,The God of Small Things,Arundhati Roy,NonePublisher,NoneYear,NonePlacementId
9784,Women in Love (Brangwen Family  #2),D.H. Lawrence,NonePublisher,NoneYear,NonePlacementId
9786,Women Who Love Too Much,Robin Norwood,NonePublisher,NoneYear,NonePlacementId
9787,Men Who Hate Women and the Women Who Love Them: When Loving Hurts and You Don't Know Why,Susan Forward-Joan Torres,NonePublisher,NoneYear,NonePlacementId
9789,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,NonePublisher,NoneYear,NonePlacementId
9791,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,NonePublisher,NoneYear,NonePlacementId
9796,A Walk in the Woods (Stickerific),Walt Disney Company,NonePublisher,NoneYear,NonePlacementId
9799,The Fortress of Solitude,Jonathan Lethem,NonePublisher,NoneYear,NonePlacementId
9802,Fortress of Solitude / The Devil Genghis,Kenneth Robeson-Lester Dent,NonePublisher,NoneYear,NonePlacementId
9806,Our Ancestors: The Cloven Viscount  The Baron in the Trees  The Non-Existent Knight,Italo Calvino,NonePublisher,NoneYear,NonePlacementId
9808,Cosmicomics,Italo Calvino-Burkhart Kroeber,NonePublisher,NoneYear,NonePlacementId
9809,Invisible Cities,Italo Calvino-William Weaver,NonePublisher,NoneYear,NonePlacementId
9810,The Watcher and Other Stories,Italo Calvino-William Weaver-Archibald Colquhoun,NonePublisher,NoneYear,NonePlacementId
9811,Difficult Loves,Italo Calvino,NonePublisher,NoneYear,NonePlacementId
9812,Six Memos For The Next Millennium,Italo Calvino,NonePublisher,NoneYear,NonePlacementId
9813,The Nonexistent Knight & The Cloven Viscount,Italo Calvino,NonePublisher,NoneYear,NonePlacementId
9815,The View from Castle Rock,Alice Munro,NonePublisher,NoneYear,NonePlacementId
9816,The View From Castle Rock,Alice Munro,NonePublisher,NoneYear,NonePlacementId
9817,Ten Days in the Hills,Jane Smiley,NonePublisher,NoneYear,NonePlacementId
9819,Huérfanos de Brooklyn,Jonathan Lethem,NonePublisher,NoneYear,NonePlacementId
9820,Crossing to Safety,Wallace Stegner-Terry Tempest Williams-T.H. Watkins,NonePublisher,NoneYear,NonePlacementId
9826,Oh Rats! The Story of Rats and People,Albert Marrin-C.B. Mordan,NonePublisher,NoneYear,NonePlacementId
9827,King Rat (Asian Saga  #4),James Clavell,NonePublisher,NoneYear,NonePlacementId
9828,Rat Bastards: The Life and Times of South Boston's Most Honorable Irish Mobster,"John ""Red"" Shea-Mark Wahlberg",NonePublisher,NoneYear,NonePlacementId
9831,Julius Knipl  Real Estate Photographer: The Beauty Supply District,Ben Katchor,NonePublisher,NoneYear,NonePlacementId
9832,Blind Willow  Sleeping Woman: 24 Stories,Haruki Murakami-Ellen Archer-Patrick Lawlor,NonePublisher,NoneYear,NonePlacementId
9833,Blind Willow  Sleeping Woman,Haruki Murakami-Philip Gabriel-Jay Rubin,NonePublisher,NoneYear,NonePlacementId
9834,The Crying of Lot 49,Thomas Pynchon,NonePublisher,NoneYear,NonePlacementId
9838,The Bookseller of Kabul,Åsne Seierstad-Ingrid Christopherson,NonePublisher,NoneYear,NonePlacementId
9839,Reading Lolita In Tehran - A Memoir In Books,Azar Nafisi,NonePublisher,NoneYear,NonePlacementId
9840,Jasmine and Stars: Reading More Than Lolita in Tehran,Fatemeh Keshavarz,NonePublisher,NoneYear,NonePlacementId
9841,Making Globalization Work,Joseph E. Stiglitz,NonePublisher,NoneYear,NonePlacementId
9844,Prep,Curtis Sittenfeld,NonePublisher,NoneYear,NonePlacementId
9862,Tan fuerte  tan cerca,Jonathan Safran Foer,NonePublisher,NoneYear,NonePlacementId
9864,The Ground Beneath Her Feet,Salman Rushdie,NonePublisher,NoneYear,NonePlacementId
9865,The Moor's Last Sigh,Salman Rushdie,NonePublisher,NoneYear,NonePlacementId
9866,Los Versos Satánicos,Salman Rushdie,NonePublisher,NoneYear,NonePlacementId
9868,East  West,Salman Rushdie,NonePublisher,NoneYear,NonePlacementId
9873,Dangling Man,Saul Bellow-Salman Rushdie,NonePublisher,NoneYear,NonePlacementId
9875,Grimus,Salman Rushdie,NonePublisher,NoneYear,NonePlacementId
9888,Breakfast at Tiffany's,Truman Capote,NonePublisher,NoneYear,NonePlacementId
9897,Jesus' Son,Denis Johnson,NonePublisher,NoneYear,NonePlacementId
9903,Angels,Denis Johnson,NonePublisher,NoneYear,NonePlacementId
9904,The Throne of the Third Heaven of the Nations Millennium General Assembly: Poems Collected and New,Denis Johnson,NonePublisher,NoneYear,NonePlacementId
9906,Resuscitation of a Hanged Man,Denis Johnson,NonePublisher,NoneYear,NonePlacementId
9908,The Stars at Noon,Denis Johnson,NonePublisher,NoneYear,NonePlacementId
9910,The Name of the World,Denis Johnson,NonePublisher,NoneYear,NonePlacementId
9912,The Rules of Attraction,Bret Easton Ellis,NonePublisher,NoneYear,NonePlacementId
9913,Glamorama,Bret Easton Ellis,NonePublisher,NoneYear,NonePlacementId
9914,The Informers,Bret Easton Ellis,NonePublisher,NoneYear,NonePlacementId
9915,Less Than Zero,Bret Easton Ellis,NonePublisher,NoneYear,NonePlacementId
9918,Die Informanten,Bret Easton Ellis,NonePublisher,NoneYear,NonePlacementId
9919,A Christmas Memory,Truman Capote,NonePublisher,NoneYear,NonePlacementId
9920,In Cold Blood,Truman Capote-Bob Colacello,NonePublisher,NoneYear,NonePlacementId
9921,The Southern Haunting of Truman Capote,James C.    Simmons-Marie Rudisill,NonePublisher,NoneYear,NonePlacementId
9922,Summer Crossing,Truman Capote,NonePublisher,NoneYear,NonePlacementId
9923,Answered Prayers,Truman Capote,NonePublisher,NoneYear,NonePlacementId
9924,The Grass Harp  Including A Tree of Night and Other Stories,Truman Capote,NonePublisher,NoneYear,NonePlacementId
9929,From Babylon to Timbuktu: A History of the Ancient Black Races Including the Black Hebrews,Rudolph R. Windsor-El Hagahn,NonePublisher,NoneYear,NonePlacementId
9931,Cruelest Journey: Six Hundred Miles To Timbuktu,Kira Salak,NonePublisher,NoneYear,NonePlacementId
9936,Between Time and Timbuktu or Prometheus-5,Kurt Vonnegut,NonePublisher,NoneYear,NonePlacementId
9950,Murder in Amsterdam: The Death of Theo van Gogh and the Limits of Tolerance,Ian Buruma,NonePublisher,NoneYear,NonePlacementId
9952,Atonement,Ian McEwan,NonePublisher,NoneYear,NonePlacementId
9956,Atonement,Ian McEwan,NonePublisher,NoneYear,NonePlacementId
9957,The Cement Garden,Ian McEwan,NonePublisher,NoneYear,NonePlacementId
9958,The Daydreamer,Ian McEwan-Anthony Browne,NonePublisher,NoneYear,NonePlacementId
9961,Atonement,Ian McEwan,NonePublisher,NoneYear,NonePlacementId
9964,Erläuterungen zu Hermann Hesse  Narziß und Goldmund,Maria-Felicitas Herforth,NonePublisher,NoneYear,NonePlacementId
9974,Gertrud The Great Of Helfta: Spiritual Exercises,Gertrude the Great-Gertrud Jaron Lewis,NonePublisher,NoneYear,NonePlacementId
9975,Gertrud,Hermann Hesse,NonePublisher,NoneYear,NonePlacementId
9978,Der Prozeß,Franz Kafka,NonePublisher,NoneYear,NonePlacementId
9981,Der Prozess,Franz Kafka,NonePublisher,NoneYear,NonePlacementId
9987,Naokos Lächeln,Haruki Murakami-Ursula Gräfe,NonePublisher,NoneYear,NonePlacementId
9990,Die unerträgliche Leichtigkeit des Seins,Milan Kundera,NonePublisher,NoneYear,NonePlacementId
9991,Die Langsamkeit,Milan Kundera,NonePublisher,NoneYear,NonePlacementId
9992,Die Unsterblichkeit,Milan Kundera,NonePublisher,NoneYear,NonePlacementId
9993,Die Unwissenheit,Milan Kundera,NonePublisher,NoneYear,NonePlacementId
9997,The Ruined Map,Kōbō Abe-E. Dale Saunders,NonePublisher,NoneYear,NonePlacementId
9998,The Woman in the Dunes,Kōbō Abe-E. Dale Saunders,NonePublisher,NoneYear,NonePlacementId
9999,The Box Man,Kōbō Abe-E. Dale Saunders,NonePublisher,NoneYear,NonePlacementId
10000,The Face of Another,Kōbō Abe-E. Dale Saunders,NonePublisher,NoneYear,NonePlacementId
10002,Three Plays: Involuntary Homicide / The Green Stockings / The Ghost is Here,Kōbō Abe-Donald Keene,NonePublisher,NoneYear,NonePlacementId
10003,Friends,Kōbō Abe-Donald Keane,NonePublisher,NoneYear,NonePlacementId
10004,Secret Rendezvous,Kōbō Abe-Juliet Winters Carpenter,NonePublisher,NoneYear,NonePlacementId
10006,Oracle Night,Paul Auster,NonePublisher,NoneYear,NonePlacementId
10008,Eleanor Rigby,Douglas Coupland,NonePublisher,NoneYear,NonePlacementId
10009,Homo Faber,Max Frisch,NonePublisher,NoneYear,NonePlacementId
10010,Max Frisch  Homo faber,Reinhard Meurer,NonePublisher,NoneYear,NonePlacementId
10013,Erläuterungen Zu Max Frisch  Homo Faber,Bernd Matzkowski,NonePublisher,NoneYear,NonePlacementId
10017,Homo faber,Max Frisch,NonePublisher,NoneYear,NonePlacementId
10023,Homo faber: Ein Bericht.,Max Frisch,NonePublisher,NoneYear,NonePlacementId
10029,The Philosophy of Jean-Paul Sartre,Jean-Paul Sartre,NonePublisher,NoneYear,NonePlacementId
10031,The Wall,Jean-Paul Sartre,NonePublisher,NoneYear,NonePlacementId
10033,Being and Nothingness,Jean-Paul Sartre-Hazel E. Barnes-Mary Warnock-Richard Eyre,NonePublisher,NoneYear,NonePlacementId
10034,The Age of Reason,Jean-Paul Sartre,NonePublisher,NoneYear,NonePlacementId
10035,The Transcendence of the Ego: An Existentialist Theory of Consciousness,Jean-Paul Sartre-Forrest Williams-Robert Kirkpatrick,NonePublisher,NoneYear,NonePlacementId
10037,No Exit and Three Other Plays,Jean-Paul Sartre-Stuart Gilbert-Lionel Abel,NonePublisher,NoneYear,NonePlacementId
10040,Die Entdeckung der Langsamkeit,Sten Nadolny,NonePublisher,NoneYear,NonePlacementId
10045,Der Schimmelreiter,Theodor Storm,NonePublisher,NoneYear,NonePlacementId
10050,Youth in Revolt: The Journals of Nick Twisp,C.D. Payne,NonePublisher,NoneYear,NonePlacementId
10055,And I Don't Want to Live This Life: A Mother's Story of Her Daughter's Murder,Deborah Spungen,NonePublisher,NoneYear,NonePlacementId
10058,Flags of Our Fathers,James D. Bradley-Ron Powers,NonePublisher,NoneYear,NonePlacementId
10061,Flags of Our Fathers: A Young People's Edition,Michael R. French-Ron Powers-James D. Bradley,NonePublisher,NoneYear,NonePlacementId
10065,Wayside School Is Falling Down (Wayside School #2),Louis Sachar-Joel Schick,NonePublisher,NoneYear,NonePlacementId
10071,All Falling Down,Gene Zion-Margaret Bloy Graham,NonePublisher,NoneYear,NonePlacementId
10073,A Long Way Down,Nick Hornby,NonePublisher,NoneYear,NonePlacementId
10075,Clockwork (Cover to Cover),Philip Pullman,NonePublisher,NoneYear,NonePlacementId
10079,Mary Queen of Scots,Antonia Fraser,NonePublisher,NoneYear,NonePlacementId
10080,Mary Queen of Scots and the Murder of Lord Darnley,Alison Weir,NonePublisher,NoneYear,NonePlacementId
10081,Mary Queen of Scots and Her Hopeless Husbands,Margaret Simpson-Philip Reeve,NonePublisher,NoneYear,NonePlacementId
10083,On the Trail of Mary  Queen of Scots,J. Keith Cheetham,NonePublisher,NoneYear,NonePlacementId
10084,River of Blue Fire (Otherland  #2),Tad Williams,NonePublisher,NoneYear,NonePlacementId
10089,Mary  Queen of Scots: Queen Without a Country,Kathryn Lasky,NonePublisher,NoneYear,NonePlacementId
10090,Mountain of Black Glass (Otherland  #3),Tad Williams,NonePublisher,NoneYear,NonePlacementId
10091,Sea of Silver Light (Otherland  #4),Tad Williams,NonePublisher,NoneYear,NonePlacementId
10093,River of Blue Fire (Otherland  #2),Tad Williams,NonePublisher,NoneYear,NonePlacementId
10095,Mary Queen Of Scots: The Fair Devil Of Scotland,Jean Plaidy,NonePublisher,NoneYear,NonePlacementId
10096,Mary  Queen of Scots: Pride  Passion and a Kingdom Lost,Jenny Wormald,NonePublisher,NoneYear,NonePlacementId
10097,Queen of Scots: The True Life of Mary Stuart,John Guy,NonePublisher,NoneYear,NonePlacementId
10098,Otherland: The City of Golden Shadow (Otherland  #1),Tad Williams,NonePublisher,NoneYear,NonePlacementId
10104,The Six Wives of Henry VIII,Alison Weir,NonePublisher,NoneYear,NonePlacementId
10105,The Last Wife of Henry VIII,Carolly Erickson,NonePublisher,NoneYear,NonePlacementId
10106,The Children of Henry VIII,Alison Weir,NonePublisher,NoneYear,NonePlacementId
10107,The Last Days of Henry VIII,Robert Hutchinson,NonePublisher,NoneYear,NonePlacementId
10108,The Autobiography of Henry VIII: With Notes by His Fool  Will Somers,Margaret George,NonePublisher,NoneYear,NonePlacementId
10109,Henry VIII: The King and His Court,Alison Weir,NonePublisher,NoneYear,NonePlacementId
10112,Henry VIII (Shakespeare  Pelican),William Shakespeare-Stephen Orgel,NonePublisher,NoneYear,NonePlacementId
10114,Helen of Troy,Margaret George,NonePublisher,NoneYear,NonePlacementId
10115,The Memoirs of Cleopatra,Margaret George,NonePublisher,NoneYear,NonePlacementId
10118,Saint George and the Dragon,Margaret Hodges-Trina Schart Hyman,NonePublisher,NoneYear,NonePlacementId
10126,Kiss Me Like a Stranger: My Search for Love and Art,Gene Wilder,NonePublisher,NoneYear,NonePlacementId
10128,The Namesake,Jhumpa Lahiri,NonePublisher,NoneYear,NonePlacementId
10134,Wie ich eines schönen Morgens im April das 100%ige Mädchen sah,Haruki Murakami-Nora Bierich,NonePublisher,NoneYear,NonePlacementId
10143,Gefährliche Geliebte,Haruki Murakami,NonePublisher,NoneYear,NonePlacementId
10144,Hard-boiled Wonderland und das Ende der Welt,Haruki Murakami,NonePublisher,NoneYear,NonePlacementId
10147,The Complete Sherlock Holmes  Volume I,Arthur Conan Doyle-Kyle Freeman,NonePublisher,NoneYear,NonePlacementId
10148,The Complete Sherlock Holmes  Volume II,Arthur Conan Doyle-Kyle Freeman,NonePublisher,NoneYear,NonePlacementId
10150,The Lost World & Other Stories,Arthur Conan Doyle-Cedric Watts,NonePublisher,NoneYear,NonePlacementId
10156,The Last of Her Kind,Sigrid Nunez,NonePublisher,NoneYear,NonePlacementId
10165,Anatomy of Love: A Natural History of Mating  Marriage  and Why We Stray,Helen Fisher,NonePublisher,NoneYear,NonePlacementId
10170,The Devil's in the Details (A Camilla MacPhee Mystery  #4),Mary Jane Maffini,NonePublisher,NoneYear,NonePlacementId
10172,Wigfield: The Can-Do Town That Just May Not,Amy Sedaris-Stephen Colbert-Paul Dinello,NonePublisher,NoneYear,NonePlacementId
10173,The Santaland Diaries and Season's Greetings,David Sedaris-Joe Mantello,NonePublisher,NoneYear,NonePlacementId
10174,Jenny and the Jaws of Life: Short Stories,Jincy Willett-David Sedaris,NonePublisher,NoneYear,NonePlacementId
10176,Dress Your Family in Corduroy and Denim,David Sedaris,NonePublisher,NoneYear,NonePlacementId
10179,Naked,David Sedaris,NonePublisher,NoneYear,NonePlacementId
10200,Venac sonetnih venaca; Puževa srma,Dobrica Erić,NonePublisher,NoneYear,NonePlacementId
10203,View With a Grain of Sand: Selected Poems,Wisława Szymborska-Stanisław Barańczak-Clare Cavanagh,NonePublisher,NoneYear,NonePlacementId
10204,View with a Grain of Sand: Selected Poems,Wisława Szymborska,NonePublisher,NoneYear,NonePlacementId
10205,Poems New and Collected,Wisława Szymborska-Clare Cavanagh,NonePublisher,NoneYear,NonePlacementId
10206,Sounds  Feelings  Thoughts:  Seventy Poems by Wislawa Szymborska,Wisława Szymborska-Magnus J. Kruyski,NonePublisher,NoneYear,NonePlacementId
10210,Jane Eyre,Charlotte Brontë-Michael Mason-João Gaspar Rodrigues-Mécia,NonePublisher,NoneYear,NonePlacementId
10215,The Far Pavilions,M.M. Kaye,NonePublisher,NoneYear,NonePlacementId
10216,The Far Pavilions,M.M. Kaye,NonePublisher,NoneYear,NonePlacementId
10217,Death in Kashmir,M.M. Kaye,NonePublisher,NoneYear,NonePlacementId
10219,The Sun in the Morning: My Early Years in India and England,M.M. Kaye,NonePublisher,NoneYear,NonePlacementId
10220,Death in the Andamans (Death In...  #6),M.M. Kaye,NonePublisher,NoneYear,NonePlacementId
10221,Death in Berlin,M.M. Kaye,NonePublisher,NoneYear,NonePlacementId
10222,The Far Pavilions,M.M. Kaye,NonePublisher,NoneYear,NonePlacementId
10224,Enchanted Evening,M.M. Kaye,NonePublisher,NoneYear,NonePlacementId
10231,Pabellones lejanos,M.M. Kaye,NonePublisher,NoneYear,NonePlacementId
10232,Pathologies of Power: Health  Human Rights and the New War on the Poor,Paul Farmer-Amartya Sen,NonePublisher,NoneYear,NonePlacementId
10233,Infections and Inequalities: The Modern Plagues,Paul Farmer,NonePublisher,NoneYear,NonePlacementId
