id,17_title,NoneArtist,9_production_companies,11_release_date,NonePlacementId
id,Dark Water,NoneArtist,"[{""name"": ""Vertigo Entertainment"", ""id"": 829}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Post No Bills Films"", ""id"": 49696}, {""name"": ""Pandemonium Productions"", ""id"": 49697}]",2005-06-27,NonePlacementId
id,Edtv,NoneArtist,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}]",1999-03-26,NonePlacementId
id,Inkheart,NoneArtist,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Internationale Filmproduktion Blackbird Erste"", ""id"": 20360}]",2008-12-11,NonePlacementId
id,The Spirit,NoneArtist,"[{""name"": ""DC Comics"", ""id"": 429}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Odd Lot Entertainment"", ""id"": 3263}, {""name"": ""Media Magik Entertainment"", ""id"": 5627}, {""name"": ""Dark Lot Entertainment"", ""id"": 7375}, {""name"": ""Continental Entertainment Group (CEG)"", ""id"": 7376}]",2008-12-25,NonePlacementId
id,Mortdecai,NoneArtist,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Mad Chance"", ""id"": 1757}, {""name"": ""OddLot Entertainment"", ""id"": 36209}, {""name"": ""Huayi Brothers Media"", ""id"": 39649}]",2015-01-21,NonePlacementId
id,In the Name of the King: A Dungeon Siege Tale,NoneArtist,"[{""name"": ""Boll Kino Beteiligungs GmbH & Co. KG"", ""id"": 1062}, {""name"": ""Brightlight Pictures"", ""id"": 1063}, {""name"": ""Herold Productions"", ""id"": 1064}]",2007-11-29,NonePlacementId
id,Beyond Borders,NoneArtist,"[{""name"": ""Mandalay Pictures"", ""id"": 551}, {""name"": ""CP Medien AG"", ""id"": 5521}, {""name"": ""Camelot Pictures"", ""id"": 11728}, {""name"": ""Networxx - Film Management"", ""id"": 26107}, {""name"": ""Mel's Cite du Cinema"", ""id"": 54502}]",2003-10-23,NonePlacementId
id,The Monkey King 2,NoneArtist,"[{""name"": ""Filmko Pictures"", ""id"": 9175}]",2016-01-22,NonePlacementId
id,The Great Raid,NoneArtist,"[{""name"": ""Lawrence Bender Productions"", ""id"": 2253}, {""name"": ""Marty Katz Productions"", ""id"": 12552}]",2005-08-12,NonePlacementId
id,Deadpool,NoneArtist,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""The Donners' Company"", ""id"": 11307}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Kinberg Genre"", ""id"": 78091}]",2016-02-09,NonePlacementId
id,Holy Man,NoneArtist,"[{""name"": ""Caravan Pictures"", ""id"": 175}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",1998-10-08,NonePlacementId
id,American Sniper,NoneArtist,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Malpaso Productions"", ""id"": 171}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}, {""name"": ""Mad Chance Productions"", ""id"": 57408}, {""name"": ""22 & Indiana Pictures"", ""id"": 57409}]",2014-12-11,NonePlacementId
id,Goosebumps,NoneArtist,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Sony Pictures Animation"", ""id"": 2251}, {""name"": ""Sony Pictures Entertainment (SPE)"", ""id"": 7431}, {""name"": ""Scholastic Entertainment"", ""id"": 30246}, {""name"": ""LStar Capital"", ""id"": 34034}]",2015-08-05,NonePlacementId
id,Just Like Heaven,NoneArtist,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""UIP"", ""id"": 135}, {""name"": ""MacDonald/Parkes Productions"", ""id"": 384}]",2005-09-16,NonePlacementId
id,The Flintstones in Viva Rock Vegas,NoneArtist,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Amblin Entertainment"", ""id"": 56}]",2000-04-28,NonePlacementId
id,Rambo III,NoneArtist,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Carolco Pictures"", ""id"": 14723}]",1988-05-24,NonePlacementId
id,Leatherheads,NoneArtist,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Casey Silver Productions"", ""id"": 877}, {""name"": ""Outlaw Productions (I)"", ""id"": 19507}, {""name"": ""Smokehouse Pictures"", ""id"": 22695}]",2008-03-24,NonePlacementId
id,The Ridiculous 6,NoneArtist,"[{""name"": ""Happy Madison Productions"", ""id"": 2608}]",2015-12-11,NonePlacementId
id,Did You Hear About the Morgans?,NoneArtist,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Banter"", ""id"": 45726}]",2009-12-17,NonePlacementId
id,The Internship,NoneArtist,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""21 Laps Entertainment"", ""id"": 2575}, {""name"": ""Wild West Picture Show Productions"", ""id"": 2796}, {""name"": ""TSG Entertainment"", ""id"": 22213}]",2013-06-07,NonePlacementId
id,Resident Evil: Afterlife,NoneArtist,"[{""name"": ""Impact Pictures"", ""id"": 248}, {""name"": ""Davis-Films"", ""id"": 342}, {""name"": ""Constantin Film Produktion"", ""id"": 5755}]",2010-09-09,NonePlacementId
id,Red Tails,NoneArtist,"[{""name"": ""Lucasfilm"", ""id"": 1}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Partnership Pictures"", ""id"": 22883}]",2012-01-19,NonePlacementId
id,The Devil's Advocate,NoneArtist,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Monarchy Enterprises B.V."", ""id"": 676}, {""name"": ""Kopelson Entertainment"", ""id"": 824}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""New Regency Pictures"", ""id"": 10104}, {""name"": ""Taurus Film"", ""id"": 20555}]",1997-10-17,NonePlacementId
id,That's My Boy,NoneArtist,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Happy Madison Productions"", ""id"": 2608}, {""name"": ""Relativity Media"", ""id"": 7295}]",2012-06-14,NonePlacementId
id,DragonHeart,NoneArtist,"[{""name"": ""Universal Pictures"", ""id"": 33}]",1996-05-31,NonePlacementId
id,After the Sunset,NoneArtist,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Contrafilm"", ""id"": 1836}, {""name"": ""Firm Films"", ""id"": 1838}]",2004-11-12,NonePlacementId
id,Ghost Rider: Spirit of Vengeance,NoneArtist,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Imagenation Abu Dhabi FZ"", ""id"": 6736}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""Marvel Knights"", ""id"": 11106}, {""name"": ""Hyde Park Entertainment"", ""id"": 13816}, {""name"": ""Crystal Sky Pictures"", ""id"": 20241}, {""name"": ""Michael De Luca Productions"", ""id"": 27551}]",2011-12-10,NonePlacementId
id,Captain Corelli's Mandolin,NoneArtist,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Universal Pictures"", ""id"": 33}]",2001-08-17,NonePlacementId
id,The Pacifier,NoneArtist,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Spyglass Entertainment"", ""id"": 158}]",2005-03-04,NonePlacementId
id,Walking Tall,NoneArtist,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Mandeville Films"", ""id"": 10227}, {""name"": ""WWE Studios"", ""id"": 10339}, {""name"": ""Hyde Park Entertainment"", ""id"": 13816}, {""name"": ""Burke/Samples/Foster Productions"", ""id"": 23938}, {""name"": ""Cub Eight Productions"", ""id"": 23940}]",2004-04-02,NonePlacementId
id,Forrest Gump,NoneArtist,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",1994-07-06,NonePlacementId
id,Alvin and the Chipmunks,NoneArtist,"[{""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Bagdasarian Productions"", ""id"": 10930}]",2007-12-13,NonePlacementId
id,Meet the Parents,NoneArtist,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Tribeca Productions"", ""id"": 11391}, {""name"": ""Nancy Tenenbaum Films"", ""id"": 41248}]",2000-10-06,NonePlacementId
id,Pocahontas,NoneArtist,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Feature Animation"", ""id"": 10217}]",1995-06-14,NonePlacementId
id,Superman,NoneArtist,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Dovemead Films"", ""id"": 51861}, {""name"": ""Film Export A.G."", ""id"": 51862}]",1978-12-13,NonePlacementId
id,The Nutty Professor,NoneArtist,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}]",1996-06-26,NonePlacementId
id,Hitch,NoneArtist,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Overbrook Entertainment"", ""id"": 12485}]",2005-02-10,NonePlacementId
id,George of the Jungle,NoneArtist,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Mandeville Films"", ""id"": 10227}]",1997-07-15,NonePlacementId
id,American Wedding,NoneArtist,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Zide-Perry Productions"", ""id"": 3169}, {""name"": ""LivePlanet"", ""id"": 7161}, {""name"": ""Loumolo & Co."", ""id"": 52942}]",2003-08-01,NonePlacementId
id,Captain Phillips,NoneArtist,"[{""name"": ""Columbia Pictures"", ""id"": 5}]",2013-10-10,NonePlacementId
id,Date Night,NoneArtist,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""21 Laps Entertainment"", ""id"": 2575}]",2010-04-08,NonePlacementId
id,Casper,NoneArtist,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""The Harvey Entertainment Company"", ""id"": 11098}]",1995-05-26,NonePlacementId
id,The Equalizer,NoneArtist,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Mace Neufeld Productions"", ""id"": 2767}, {""name"": ""LStar Capital"", ""id"": 34034}, {""name"": ""Lonetree Entertainment"", ""id"": 41096}]",2014-09-24,NonePlacementId
id,Maid in Manhattan,NoneArtist,"[{""name"": ""Red Om Films"", ""id"": 2455}]",2002-12-13,NonePlacementId
id,Crimson Tide,NoneArtist,"[{""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""Don Simpson/Jerry Bruckheimer Films"", ""id"": 10288}]",1995-05-12,NonePlacementId
id,The Pursuit of Happyness,NoneArtist,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Overbrook Entertainment"", ""id"": 12485}]",2006-12-14,NonePlacementId
id,Flightplan,NoneArtist,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",2005-09-22,NonePlacementId
id,Disclosure,NoneArtist,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Baltimore Pictures"", ""id"": 11407}]",1994-12-09,NonePlacementId
id,City of Angels,NoneArtist,"[{""name"": ""Atlas Entertainment"", ""id"": 507}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Monarchy Enterprises B.V."", ""id"": 676}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Taurus Film"", ""id"": 20555}]",1998-04-10,NonePlacementId
id,Kill Bill: Vol. 1,NoneArtist,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""A Band Apart"", ""id"": 59}, {""name"": ""Super Cool ManChu"", ""id"": 39121}]",2003-10-10,NonePlacementId
id,Bowfinger,NoneArtist,"[{""name"": ""Universal Pictures"", ""id"": 33}]",1999-08-12,NonePlacementId
id,Kill Bill: Vol. 2,NoneArtist,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""A Band Apart"", ""id"": 59}, {""name"": ""Super Cool ManChu"", ""id"": 39121}]",2004-04-16,NonePlacementId
id,Tango & Cash,NoneArtist,"[{""name"": ""Warner Bros."", ""id"": 6194}]",1989-12-22,NonePlacementId
id,Death Becomes Her,NoneArtist,"[{""name"": ""Universal Pictures"", ""id"": 33}]",1992-07-30,NonePlacementId
id,Shanghai Noon,NoneArtist,"[{""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Roger Birnbaum Productions"", ""id"": 961}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",2000-05-26,NonePlacementId
id,Executive Decision,NoneArtist,"[{""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Warner Bros."", ""id"": 6194}]",1996-03-15,NonePlacementId
id,Mr. Popper's Penguins,NoneArtist,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Davis Entertainment"", ""id"": 1302}, {""name"": ""Dune Entertainment III"", ""id"": 6332}]",2011-06-17,NonePlacementId
id,The Forbidden Kingdom,NoneArtist,"[{""name"": ""Casey Silver Productions"", ""id"": 877}, {""name"": ""China Film Co-Production Corporation"", ""id"": 2269}, {""name"": ""Huayi Brothers"", ""id"": 3393}, {""name"": ""Relativity Media"", ""id"": 7295}]",2008-04-18,NonePlacementId
id,Free Birds,NoneArtist,"[{""name"": ""Reel FX Creative Studios"", ""id"": 2787}, {""name"": ""Relativity Media"", ""id"": 7295}]",2013-10-30,NonePlacementId
id,Alien³,NoneArtist,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Brandywine Productions"", ""id"": 19747}]",1992-05-22,NonePlacementId
id,Evita,NoneArtist,"[{""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""Cinergi Pictures Entertainment"", ""id"": 1504}]",1996-12-14,NonePlacementId
id,Ronin,NoneArtist,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""FGM Entertainment"", ""id"": 2347}]",1998-09-25,NonePlacementId
id,The Ghost and the Darkness,NoneArtist,"[{""name"": ""Constellation Films"", ""id"": 457}, {""name"": ""Paramount"", ""id"": 6033}]",1996-10-11,NonePlacementId
id,Paddington,NoneArtist,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""TF1 Films Production"", ""id"": 3823}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Heyday Films"", ""id"": 7364}, {""name"": ""Cin\u00e9+"", ""id"": 10611}, {""name"": ""Anton Capital Entertainment (ACE)"", ""id"": 20664}, {""name"": ""TF1"", ""id"": 22123}, {""name"": ""Amazon Prime Instant Video"", ""id"": 58773}]",2014-11-27,NonePlacementId
id,The Watch,NoneArtist,"[{""name"": ""Ingenious Film Partners"", ""id"": 289}, {""name"": ""Ingenious Media"", ""id"": 290}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""21 Laps Entertainment"", ""id"": 2575}, {""name"": ""Dune Entertainment III"", ""id"": 6332}, {""name"": ""Big Screen Productions"", ""id"": 10893}, {""name"": ""Down Productions"", ""id"": 37336}]",2012-07-26,NonePlacementId
id,The Hunted,NoneArtist,"[{""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Alphaville Films"", ""id"": 11462}]",2003-03-11,NonePlacementId
id,Instinct,NoneArtist,"[{""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",1999-06-04,NonePlacementId
id,Stuck on You,NoneArtist,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Conundrum Entertainment"", ""id"": 1156}]",2003-12-10,NonePlacementId
id,Semi-Pro,NoneArtist,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Mosaic Media Group"", ""id"": 748}, {""name"": ""Road Rebel"", ""id"": 2648}]",2008-02-28,NonePlacementId
id,The Pirates! In an Adventure with Scientists!,NoneArtist,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Aardman Animations"", ""id"": 297}, {""name"": ""Sony Pictures Animation"", ""id"": 2251}]",2012-03-12,NonePlacementId
id,Changeling,NoneArtist,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Malpaso Productions"", ""id"": 171}, {""name"": ""Relativity Media"", ""id"": 7295}]",2008-01-30,NonePlacementId
id,Chain Reaction,NoneArtist,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Chicago Pacific Entertainment"", ""id"": 2377}, {""name"": ""Zanuck Company, The"", ""id"": 20004}]",1996-08-02,NonePlacementId
id,The Fan,NoneArtist,"[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Mandalay Entertainment"", ""id"": 1236}]",1996-08-15,NonePlacementId
id,The Phantom of the Opera,NoneArtist,"[{""name"": ""Odyssey Entertainment"", ""id"": 3539}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Scion Films"", ""id"": 7419}, {""name"": ""Really Useful Films"", ""id"": 38504}]",2004-12-08,NonePlacementId
id,Elizabeth: The Golden Age,NoneArtist,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Working Title Films"", ""id"": 10163}]",2007-09-09,NonePlacementId
id,Æon Flux,NoneArtist,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""MTV Films"", ""id"": 746}, {""name"": ""Colossal Pictures"", ""id"": 6041}, {""name"": ""Valhalla Motion Pictures"", ""id"": 11533}, {""name"": ""MTV Productions"", ""id"": 11534}]",2005-11-30,NonePlacementId
id,Gods and Generals,NoneArtist,"[{""name"": ""Warner Bros. Pictures"", ""id"": 174}, {""name"": ""Turner Pictures"", ""id"": 1765}, {""name"": ""Antietam Filmworks"", ""id"": 17462}]",2003-02-21,NonePlacementId
id,Turbulence,NoneArtist,"[{""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Rysher Entertainment"", ""id"": 11661}]",1997-01-09,NonePlacementId
id,Imagine That,NoneArtist,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""Goldcrest Pictures"", ""id"": 11843}, {""name"": ""Internationale Filmproduktion Stella-del-Sud Third"", ""id"": 89562}]",2009-06-19,NonePlacementId
id,Muppets Most Wanted,NoneArtist,"[{""name"": ""Buena Vista"", ""id"": 32}, {""name"": ""Disney"", ""id"": 6421}]",2014-03-20,NonePlacementId
id,Thunderbirds,NoneArtist,"[{""name"": ""Studio Canal"", ""id"": 5870}, {""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Tracy Films"", ""id"": 12362}]",2004-07-23,NonePlacementId
id,Burlesque,NoneArtist,"[{""name"": ""Bedford Falls Productions"", ""id"": 348}]",2010-11-23,NonePlacementId
id,A Very Long Engagement,NoneArtist,"[{""name"": ""Gerber Pictures"", ""id"": 975}, {""name"": ""2003 Productions"", ""id"": 1232}, {""name"": ""TF1 Films Production"", ""id"": 3823}, {""name"": ""Canal+"", ""id"": 5358}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""R\u00e9gion Ile-de-France"", ""id"": 11246}, {""name"": ""Tapioca Films"", ""id"": 12000}, {""name"": ""Centre National de la Cin\u00e9matographie (CNC)"", ""id"": 18367}, {""name"": ""R\u00e9gion Bretagne"", ""id"": 20346}, {""name"": ""R\u00e9gion Poitou-Charentes"", ""id"": 76911}]",2004-10-26,NonePlacementId
id,Lolita,NoneArtist,"[{""name"": ""Seven Arts Productions"", ""id"": 516}, {""name"": ""Allied Artists"", ""id"": 517}, {""name"": ""Transworld Pictures"", ""id"": 518}]",1962-06-13,NonePlacementId
id,D-Tox,NoneArtist,"[{""name"": ""Universal Pictures"", ""id"": 33}]",2002-01-04,NonePlacementId
id,Blade II,NoneArtist,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Amen Ra Films"", ""id"": 421}, {""name"": ""Milk & Honey"", ""id"": 5611}, {""name"": ""Imaginary Forces"", ""id"": 11321}, {""name"": ""Justin Pictures"", ""id"": 11322}, {""name"": ""Linovo Productions GmbH & Co. KG"", ""id"": 11323}, {""name"": ""Pacific Title and Art Studio"", ""id"": 11324}, {""name"": ""Marvel Enterprises"", ""id"": 19551}]",2002-03-22,NonePlacementId
id,Seven Pounds,NoneArtist,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Overbrook Entertainment"", ""id"": 12485}]",2008-12-18,NonePlacementId
id,Bullet to the Head,NoneArtist,"[{""name"": ""Dark Castle Entertainment"", ""id"": 1786}, {""name"": ""After Dark Films"", ""id"": 3608}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""Automatik Entertainment"", ""id"": 7625}, {""name"": ""Silver Reel"", ""id"": 12075}, {""name"": ""EMJAG Productions"", ""id"": 14654}, {""name"": ""Millar Gough Ink"", ""id"": 20356}, {""name"": ""Headshot Films"", ""id"": 25876}]",2013-01-31,NonePlacementId
id,The Godfather: Part III,NoneArtist,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",1990-12-24,NonePlacementId
id,Elizabethtown,NoneArtist,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Cruise/Wagner Productions"", ""id"": 44}, {""name"": ""Vinyl Films"", ""id"": 485}, {""name"": ""KMP Film Invest"", ""id"": 20157}]",2005-10-06,NonePlacementId
id,"You, Me and Dupree",NoneArtist,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Kaplan/Perrone Entertainment"", ""id"": 11844}, {""name"": ""MMCB Film Produktion 2004"", ""id"": 59957}]",2006-07-14,NonePlacementId
id,Superman II,NoneArtist,"[{""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Dovemead Films"", ""id"": 51861}, {""name"": ""Film Export A.G."", ""id"": 51862}]",1980-12-04,NonePlacementId
id,Gigli,NoneArtist,"[{""name"": ""City Light Films"", ""id"": 136}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Casey Silver Productions"", ""id"": 877}]",2003-08-01,NonePlacementId
id,All the King's Men,NoneArtist,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Rising Star"", ""id"": 1208}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Phoenix Pictures"", ""id"": 11317}, {""name"": ""VIP 4 Medienfonds"", ""id"": 23238}]",2006-09-10,NonePlacementId
id,Shaft,NoneArtist,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Scott Rudin Productions"", ""id"": 258}]",2000-06-15,NonePlacementId
id,Anastasia,NoneArtist,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Fox Animation Studios"", ""id"": 11231}, {""name"": ""Fox Family Films"", ""id"": 11232}, {""name"": ""The Big Gun Project"", ""id"": 11233}, {""name"": ""Little Wolf Entertainment"", ""id"": 11234}]",1997-11-20,NonePlacementId
id,Moulin Rouge!,NoneArtist,"[{""name"": ""Bazmark Films"", ""id"": 240}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]",2001-03-09,NonePlacementId
id,Domestic Disturbance,NoneArtist,"[{""name"": ""Paramount Pictures"", ""id"": 4}]",2001-10-30,NonePlacementId
id,Black Mass,NoneArtist,"[{""name"": ""Infinitum Nihil"", ""id"": 2691}, {""name"": ""Head Gear Films"", ""id"": 5056}, {""name"": ""Cross Creek Pictures"", ""id"": 10246}, {""name"": ""Free State Pictures"", ""id"": 40106}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}, {""name"": ""Le Grisbi Productions"", ""id"": 47169}, {""name"": ""Vendian Entertainment"", ""id"": 50481}]",2015-09-04,NonePlacementId
id,Flags of Our Fathers,NoneArtist,"[{""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Malpaso Productions"", ""id"": 171}, {""name"": ""Warner Bros."", ""id"": 6194}]",2006-10-18,NonePlacementId
id,Law Abiding Citizen,NoneArtist,"[{""name"": ""Film Department, The"", ""id"": 5257}, {""name"": ""Evil Twins"", ""id"": 5802}, {""name"": ""Warp Films"", ""id"": 12180}]",2009-10-15,NonePlacementId
id,Grindhouse,NoneArtist,"[{""name"": ""Big Talk Productions"", ""id"": 443}, {""name"": ""Yer Dead Productions"", ""id"": 6869}, {""name"": ""Weinstein Company, The"", ""id"": 7289}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Troublemaker Studios"", ""id"": 10807}, {""name"": ""Dartmouth International"", ""id"": 15762}, {""name"": ""Eyetronics"", ""id"": 15763}, {""name"": ""Rodriguez International Pictures"", ""id"": 15764}]",2007-04-06,NonePlacementId
id,Beloved,NoneArtist,"[{""name"": ""Harpo Films"", ""id"": 3298}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]",1998-10-16,NonePlacementId
id,Lucky You,NoneArtist,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Lonely Film Productions GmbH & Co. KG."", ""id"": 430}, {""name"": ""Deuce Three Productions"", ""id"": 812}, {""name"": ""DiNovi Pictures"", ""id"": 813}, {""name"": ""Warner Bros."", ""id"": 6194}]",2007-05-01,NonePlacementId
id,Catch Me If You Can,NoneArtist,"[{""name"": ""Kemp Company"", ""id"": 367}, {""name"": ""Splendid Pictures"", ""id"": 368}, {""name"": ""Parkes/MacDonald Productions"", ""id"": 11084}]",2002-12-25,NonePlacementId
id,Zero Dark Thirty,NoneArtist,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Annapurna Pictures"", ""id"": 13184}, {""name"": ""First Light Production"", ""id"": 20344}]",2012-12-19,NonePlacementId
id,The Break-Up,NoneArtist,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Mosaic Media Group"", ""id"": 748}, {""name"": ""Wild West Picture Show Productions"", ""id"": 2796}]",2006-06-01,NonePlacementId
id,Mamma Mia!,NoneArtist,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Internationale Filmproduktion Richter"", ""id"": 2655}, {""name"": ""Playtone"", ""id"": 4171}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Littlestar"", ""id"": 34441}]",2008-07-03,NonePlacementId
id,Valentine's Day,NoneArtist,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Karz Entertainment"", ""id"": 4194}, {""name"": ""Rice Films"", ""id"": 60018}]",2010-02-10,NonePlacementId
